image_id,is_train
341978,True
341989,True
341997,True
342007,True
342016,True
342020,False
342043,True
342044,True
342064,True
342073,True
342110,True
342112,True
342156,True
342159,True
342178,True
342200,True
342206,True
342216,True
342220,True
342231,False
342244,True
342248,True
342256,False
342265,True
342266,False
342267,True
342277,True
342304,True
342307,True
342310,True
342317,False
342350,True
342385,True
342392,True
342393,True
342396,True
342410,False
342415,True
342429,True
342435,True
342444,True
342451,True
342458,True
342480,True
342481,True
342487,True
342510,True
342528,True
342529,True
342565,True
342569,True
342588,True
342604,True
342613,True
342618,True
342622,True
342624,True
342638,True
342640,True
342642,False
342679,True
342681,True
342701,True
342723,False
342726,True
342729,True
342748,True
342752,True
342754,True
342756,True
342758,True
342765,True
342769,True
342813,True
342818,True
342820,True
342822,True
342835,True
342845,True
342869,True
342879,True
342883,True
342886,True
342900,True
342907,True
342912,True
342919,True
342938,True
342941,False
342951,True
342961,True
342983,True
342996,True
342999,True
343013,True
343032,True
343063,True
343064,True
343078,True
343094,True
343100,True
343101,True
343102,True
343116,False
343127,True
343131,True
343134,True
343140,True
343142,True
343147,True
343151,True
343162,True
343172,True
343178,True
343192,False
343195,True
343196,True
343202,True
343206,False
343244,True
343252,True
343253,True
343254,True
343258,True
343267,False
343274,True
343291,True
343295,False
343323,True
343345,True
343355,True
343359,True
343362,True
343389,True
343390,True
343419,True
343426,True
343431,True
343436,True
343456,False
343471,True
343490,True
343493,True
343499,True
343501,True
343511,True
343528,True
343529,True
343541,False
343570,True
343571,True
343577,True
343589,True
343598,True
343599,True
343619,True
343624,True
343634,True
343642,True
343652,False
343654,True
343665,True
343674,False
343682,True
343714,False
343719,False
343748,False
343753,True
343764,True
343766,True
343778,True
343791,True
343816,True
343820,True
343822,True
343836,True
343843,True
343845,True
343848,True
343859,True
343867,False
343887,True
343895,False
343901,True
343937,True
343939,True
343951,True
343954,True
343962,True
343972,True
343985,True
343987,True
343991,True
343994,True
344005,True
344011,False
344014,True
344018,True
344030,True
344038,True
344046,True
344073,True
344075,False
344091,True
344119,False
344120,True
344121,True
344127,True
344133,True
344134,True
344146,False
344168,True
344171,True
344188,True
344196,True
344205,True
344216,True
344247,True
344259,True
344263,True
344285,True
344290,False
344291,True
344301,True
344312,False
344318,True
344325,False
344328,True
344332,True
344340,True
344350,True
344352,True
344353,True
344362,True
344394,True
344406,True
344424,True
344425,True
344433,True
344447,True
344450,True
344452,True
344459,True
344473,True
344475,True
344481,True
344483,True
344503,True
344516,True
344533,True
344545,False
344548,True
344549,True
344587,True
344596,False
344615,True
344624,True
344628,True
344632,True
344645,True
344668,True
344679,True
344689,True
344693,True
344698,True
344718,False
344720,True
344730,True
344748,True
344749,True
344753,True
344760,True
344769,True
344771,True
344773,False
344787,True
344789,True
344800,True
344823,True
344828,False
344831,False
344832,True
344862,True
344896,True
344898,True
344907,True
344932,True
344951,False
344952,True
344955,True
344961,True
344969,True
344972,True
344994,True
344996,True
345016,True
345024,True
345041,True
345053,True
345060,True
345063,True
345070,True
345074,True
345093,True
345099,True
345103,False
345122,True
345169,True
345177,False
345191,True
345194,True
345198,True
345217,True
345222,True
345240,True
345257,True
345263,True
345265,True
345269,True
345276,True
345303,True
345307,True
345328,True
345329,True
345343,True
345367,True
345373,False
345399,True
345409,True
345413,True
345428,True
345429,True
345435,True
345440,True
345510,True
345513,True
345543,True
345568,True
345569,False
345602,True
345606,True
345607,True
345617,True
345624,True
345638,False
345649,True
345651,True
345660,False
345664,True
345683,False
345686,True
345717,True
345722,True
345737,True
345787,True
345795,True
345803,True
345816,True
345892,True
345894,True
345915,True
345920,True
345921,True
345930,True
345941,True
345953,False
345960,True
345965,True
345967,True
345976,True
345981,True
345994,True
345995,True
345997,False
346002,True
346008,True
346041,True
346051,False
346058,True
346075,False
346120,True
346144,True
346165,True
346195,True
346217,True
346223,True
346238,True
346256,False
346286,True
346293,False
346309,True
346310,True
346313,True
346325,True
346332,True
346358,True
346382,True
346385,True
346389,True
346390,True
346408,True
346409,True
346414,True
346415,True
346451,True
346491,True
346513,True
346515,True
346518,True
346527,True
346538,True
346542,True
346563,True
346569,False
346576,True
346591,True
346594,True
346597,True
346598,True
346601,True
346611,True
346629,True
346641,True
346688,True
346703,True
346707,True
346744,True
346847,True
346880,True
346885,False
346914,True
346925,True
346947,True
346981,False
346986,True
347008,True
347012,True
347052,True
347053,True
347061,True
347122,True
347129,True
347133,True
347134,True
347155,True
347184,True
347210,True
347235,True
347258,True
347263,True
347308,True
347312,True
347326,True
347330,True
347337,True
347376,True
347379,True
347387,True
347397,True
347399,True
347434,True
347459,True
347465,True
347482,False
347533,True
347538,True
347539,True
347595,True
347603,True
347608,True
347613,True
347634,True
347647,True
347666,True
347675,True
347679,True
347688,True
347705,True
347725,True
347765,True
347766,True
347770,True
347826,True
347828,True
347838,True
347845,True
347868,True
347888,True
347895,True
347898,True
347903,True
347938,True
347954,True
347960,True
347999,False
348015,True
348074,True
348135,True
348164,True
348172,True
348191,True
348199,True
348200,True
348215,True
348236,True
348243,True
348267,True
348284,True
348355,False
348433,False
348478,True
348506,True
348538,True
348566,True
348614,True
348623,True
348631,True
348697,False
348727,True
348729,True
348746,True
348788,True
348814,True
348861,True
348869,True
348873,True
348898,True
348963,True
348968,True
348996,True
349027,False
349099,True
349156,True
349215,True
349223,True
349239,True
349260,False
349273,True
349285,True
349304,True
349322,False
349323,True
349373,True
349383,True
349388,True
349391,True
349401,True
349406,True
349426,True
349447,True
349470,True
349498,True
349501,True
349542,True
349650,True
349657,True
349674,True
349677,True
349706,True
349731,True
349732,True
349762,True
349775,True
349781,True
349784,True
349796,True
349800,True
349830,True
349850,True
349851,True
349852,True
349870,True
349888,True
349889,True
349895,True
349900,True
349902,True
349928,True
349941,False
349958,True
349972,True
349974,True
349986,True
350089,True
350118,True
350138,True
350166,True
350218,True
350227,True
350243,True
350253,True
350254,True
350264,True
350290,True
350296,True
350303,True
350309,True
350348,True
350375,True
350377,True
350385,True
350425,True
350431,True
350451,True
350454,True
350495,False
350513,True
350519,True
350539,True
350546,True
350548,False
350559,True
350563,True
350613,True
350628,True
350702,True
350703,False
350704,True
350732,True
350752,False
350758,True
350762,True
350799,True
350806,True
350812,True
350829,True
350833,True
350846,True
350848,True
350850,True
350873,True
350880,True
350893,True
350946,False
350964,True
350995,True
350998,True
351017,False
351019,True
351046,True
351069,True
351078,True
351083,True
351088,True
351101,False
351108,True
351111,True
351123,True
351132,True
351142,True
351147,True
351153,True
351156,True
351162,True
351226,True
351238,True
351239,True
351240,True
351257,True
351285,True
351290,True
351294,True
351365,True
351415,True
351424,True
351433,True
351463,True
351500,True
351534,True
351558,True
351559,True
351575,True
351580,True
351587,True
351617,True
351618,True
351619,True
351629,True
351631,True
351636,True
351670,True
351676,False
351696,True
351707,True
351710,True
351717,False
351723,True
351732,True
351733,True
351762,False
351763,True
351772,True
351782,True
351785,False
351798,True
351832,True
351839,True
351846,True
351847,True
351875,True
351879,True
351895,True
351923,True
351954,True
351967,True
351984,True
351985,True
351998,True
352012,True
352019,False
352051,True
352055,True
352095,True
352099,False
352127,False
352155,False
352157,True
352218,True
352219,True
352238,True
352248,True
352263,True
352283,True
352302,True
352329,False
352339,True
352362,True
352363,True
352376,True
352401,True
352403,True
352502,True
352539,True
352543,True
352573,True
352584,True
352617,True
352654,True
352680,True
352693,True
352714,True
352726,True
352741,True
352760,True
352770,True
352801,True
352812,True
352859,True
352860,True
352895,True
352940,True
352984,True
353016,True
353019,True
353080,True
353102,True
353120,True
353169,True
353207,True
353211,True
353216,True
353243,True
353315,False
353341,True
353385,True
353387,True
353389,True
353391,True
353418,True
353453,True
353498,True
353509,True
353572,True
353593,True
353632,True
353637,True
353645,True
353663,True
353677,True
353692,True
353728,True
353796,False
353805,True
353821,True
353823,True
353826,True
353829,True
353830,True
353839,True
353884,True
353906,True
353920,True
353921,True
353942,True
353945,True
353967,True
354006,True
354022,True
354036,True
354038,True
354061,True
354112,True
354156,True
354159,True
354160,True
354173,True
354175,True
354176,True
354193,True
354205,True
354216,False
354227,True
354249,True
354257,True
354258,True
354275,True
354290,True
354295,True
354331,True
354337,True
354340,True
354364,True
354365,True
354392,True
354401,True
354412,True
354413,True
354436,True
354476,True
354487,True
354489,False
354490,True
354493,True
354502,True
354509,False
354510,True
354516,False
354535,True
354541,True
354542,True
354545,True
354564,True
354591,True
354651,True
354674,True
354677,True
354696,True
354697,True
354713,True
354742,True
354769,True
354793,True
354798,True
354804,True
354809,True
354843,True
354859,True
354889,True
354893,True
354897,False
354905,True
354913,True
354920,True
354927,True
354934,True
354940,True
354948,True
354951,False
354967,True
354995,True
355006,True
355011,True
355022,True
355057,True
355058,True
355080,True
355097,True
355107,True
355134,True
355163,True
355182,True
355183,True
355213,True
355228,True
355250,False
355252,False
355295,True
355298,True
355310,True
355315,True
355343,True
355405,True
355450,True
355451,True
355457,True
355462,True
355465,True
355500,True
355512,True
355518,True
355532,True
355550,True
355570,True
355583,True
355584,True
355588,True
355592,True
355602,True
355669,True
355692,True
355695,True
355715,True
355726,True
355745,False
355755,True
355775,True
355802,True
355804,True
355815,True
355835,True
355848,True
355870,True
355879,True
355919,True
355926,True
355928,True
355941,True
355949,True
355959,False
355960,True
355962,True
355969,True
355985,True
355989,True
356000,True
356008,True
356009,True
356011,True
356022,False
356028,True
356029,False
356030,True
356040,True
356071,True
356102,True
356113,False
356114,True
356118,True
356125,True
356127,True
356129,True
356131,True
356135,True
356143,True
356146,True
356159,False
356162,True
356174,True
356190,True
356195,True
356210,False
356225,True
356238,True
356249,True
356250,True
356256,True
356267,True
356270,True
356280,True
356282,True
356287,True
356289,True
356312,False
356313,True
356314,True
356333,True
356343,True
356351,True
356356,True
356357,True
356368,True
356370,True
356372,True
356392,True
356431,True
356461,True
356464,True
356466,True
356475,False
356489,True
356501,True
356510,True
356511,True
356521,True
356523,False
356548,True
356598,True
356625,True
356626,True
356634,True
356636,True
356637,True
356641,True
356667,True
356698,True
356699,True
356706,True
356715,True
356716,True
356732,True
356748,True
356759,True
356787,True
356788,False
356794,True
356802,False
356812,True
356815,True
356838,True
356880,True
356944,True
356971,True
356989,True
357002,True
357025,True
357036,True
357037,True
357055,True
357064,True
357093,True
357095,True
357125,True
357128,True
357153,True
357200,True
357205,False
357229,True
357258,True
357275,True
357291,True
357300,True
357321,True
357357,True
357413,True
357414,True
357417,True
357457,True
357462,True
357470,True
357482,True
357485,True
357492,True
357493,True
357515,False
357518,True
357519,True
357540,True
357565,True
357580,True
357593,True
357594,True
357597,True
357603,True
357606,True
357609,True
357614,False
357621,True
357658,False
357677,True
357678,True
357700,True
357719,True
357722,True
357724,True
357748,True
357761,True
357787,True
357792,False
357793,True
357799,True
357820,True
357830,True
357840,True
357847,True
357862,True
357884,True
357894,True
357895,True
357913,True
358010,True
358020,True
358063,True
358070,True
358089,True
358136,True
358138,True
358140,True
358143,True
358159,True
358168,True
358192,False
358222,True
358252,True
358253,True
358263,True
358268,True
358287,True
358304,True
358311,True
358316,True
358334,True
358353,False
358396,False
358398,True
358410,True
358419,True
358427,True
358482,True
358497,True
358509,True
358528,True
358533,True
358611,True
358617,True
358636,True
358656,True
358661,True
358670,True
358678,True
358704,True
358789,True
358822,True
358823,True
358895,True
358942,True
358957,True
358983,True
359003,True
359004,True
359044,True
359046,True
359081,False
359157,True
359160,True
359179,True
359194,True
359200,True
359217,True
359237,False
359247,True
359251,True
359295,True
359386,False
359395,True
359421,True
359431,True
359480,True
359519,True
359524,True
359552,True
359559,True
359593,True
359598,True
359611,True
359617,True
359693,True
359708,True
359717,True
359721,True
359737,True
359748,True
359756,True
359764,True
359782,True
359784,True
359814,True
359824,True
359825,True
359830,True
359837,True
359841,True
359842,True
359870,True
359875,True
359889,True
359920,True
359937,True
359939,True
359973,True
359974,True
359977,True
359995,True
359998,True
360001,True
360005,True
360024,True
360042,True
360048,True
360066,True
360067,True
360085,True
360105,True
360107,True
360146,False
360147,True
360158,True
360190,True
360193,True
360194,True
360197,True
360211,True
360227,True
360230,True
360238,True
360254,True
360257,True
360265,True
360296,True
360320,True
360327,True
360360,True
360368,True
360375,True
360381,False
360402,True
360420,True
360428,True
360434,True
360436,True
360454,True
360490,True
360502,True
360504,True
360510,True
360511,True
360518,True
360542,True
360561,True
360573,True
360631,True
360636,True
360660,True
360668,True
360676,True
360697,True
360707,True
360714,True
360729,True
360732,False
360734,True
360743,True
360772,True
360773,True
360794,True
360795,True
360796,True
360815,True
360844,True
360848,True
360879,True
360890,True
360911,True
360938,True
360951,True
360958,True
360961,True
360967,True
361004,True
361010,False
361019,True
361035,True
361041,True
361044,False
361052,True
361061,True
361084,True
361092,False
361100,True
361103,True
361124,True
361138,False
361140,True
361143,True
361147,False
361168,True
361184,False
361185,True
361187,True
361198,True
361222,True
361237,True
361242,True
361262,True
361289,True
361296,True
361297,True
361300,True
361312,True
361318,True
361325,False
361334,True
361335,True
361344,True
361413,True
361449,True
361450,True
361457,True
361464,True
361475,True
361511,True
361525,True
361561,True
361564,True
361568,True
361593,True
361602,True
361635,True
361652,True
361662,True
361668,True
361669,True
361676,True
361704,True
361729,True
361730,True
361749,True
361755,True
361767,True
361787,True
361803,True
361822,True
361830,True
361845,True
361854,True
361856,True
361889,True
361909,True
361912,True
361939,True
361960,True
361975,True
361993,True
361997,True
362029,True
362031,True
362049,True
362078,True
362086,True
362107,True
362123,True
362159,True
362173,True
362176,True
362192,True
362197,True
362204,True
362223,True
362262,True
362294,True
362304,True
362327,True
362342,True
362350,True
362355,True
362388,True
362418,True
362426,True
362427,True
362430,True
362437,True
362450,True
362469,True
362470,True
362473,True
362479,True
362495,True
362541,True
362555,True
362635,False
362660,True
362666,True
362671,True
362674,True
362703,True
362719,True
362723,False
362729,True
362759,True
362771,False
362812,True
362817,True
362832,True
362851,True
362860,True
362889,True
362901,True
362908,True
362917,True
362922,False
362930,True
362976,True
362978,True
362987,True
362992,True
363000,True
363001,True
363011,True
363013,True
363020,True
363026,True
363056,True
363072,True
363082,True
363087,True
363095,True
363102,True
363118,True
363152,True
363157,True
363164,True
363169,True
363179,True
363186,True
363214,True
363222,True
363245,False
363246,True
363259,True
363260,True
363318,True
363340,True
363342,True
363346,True
363359,True
363365,True
363384,True
363433,True
363452,True
363470,True
363493,True
363502,True
363504,True
363534,True
363535,True
363562,True
363567,True
363569,True
363592,True
363605,True
363615,True
363634,True
363656,True
363671,True
363677,True
363686,True
363699,True
363700,True
363703,True
363731,False
363739,True
363751,True
363752,True
363764,True
363769,False
363785,True
363789,True
363791,True
363811,True
1064539,True
1064612,False
1064836,True
1064837,True
1064845,True
1064846,False
1064857,True
1064859,True
1064878,True
1064882,False
1064886,True
1064903,True
1064904,True
1064923,True
1064927,True
1064929,True
1064943,True
1064951,False
1064952,True
1064955,True
1064963,True
1064988,True
1064990,True
1064996,True
1065020,True
1065025,True
1065030,True
1065032,False
1065074,True
1065075,True
1065077,True
1065081,True
1065086,True
1065096,True
1065105,True
1065108,True
1065112,True
1065121,True
1065210,True
1065215,True
1065216,True
1065221,True
1065242,True
1065279,True
1065287,True
1065290,True
1065292,True
1065294,False
1065308,True
1065325,True
1065347,True
1065357,True
1065368,True
1065391,True
1065405,False
1065419,True
1065426,True
1065443,True
1065444,True
1065452,True
1065453,True
1065459,True
1065461,True
1065472,True
1065474,True
1065485,True
1065500,True
1065501,False
1065502,True
1065523,True
1065541,True
1065554,True
1065563,False
1065582,False
1065587,True
1065613,True
1065645,True
1065666,True
1065671,True
1065696,True
1065741,True
1065743,True
1065759,True
1065760,True
1065776,True
1065777,True
1065782,True
1065802,True
1065828,True
1065831,True
1065836,True
1065867,True
1065873,True
1065926,True
1065932,True
1065940,True
1065946,False
1066005,True
1066017,True
1066024,True
1066039,True
1066066,True
1066067,True
1066071,True
1066073,True
1066092,True
1066094,True
1066099,True
1066104,True
1066106,True
1066111,True
1066137,True
1066138,True
1066161,True
1066162,True
1066178,True
1066181,True
1066208,True
1066247,True
1066264,True
1066279,True
1066280,True
1066282,True
1066287,True
1066305,True
1066314,False
1066319,True
1066353,True
1066356,True
1066373,True
1066376,True
1066417,True
1066442,True
1066604,True
1066622,True
1066638,True
1066640,True
1066644,True
1066655,True
1066660,True
1066669,True
1066677,True
1066704,True
1066706,True
1066719,False
1066722,True
1066733,True
1066748,True
1066750,True
1066751,True
1066799,True
1066810,True
1066811,True
1066827,True
1066830,True
1066837,True
1066847,True
1066855,True
1066878,True
1066883,True
1066886,True
1066890,True
1066942,True
1066949,True
1066973,True
1066974,True
1066983,True
1066991,True
1067011,True
1067024,True
1067033,False
1067038,True
1067043,True
1067051,True
1067072,True
1067082,True
1067091,True
1067097,True
1067103,True
1067118,True
1067152,True
1067182,True
1067184,True
1067208,True
1067209,True
1067233,True
1067272,True
1067280,False
1067282,True
1067284,True
1067296,True
1067306,True
1067313,True
1067322,True
1067329,True
1067331,True
1067358,True
1067382,False
1067401,True
1067420,True
1067460,True
1067541,False
1067591,True
1067611,True
1067614,True
1067617,True
1067640,False
1067645,True
1067656,True
1067666,True
1067675,True
1067692,True
1067705,True
1067716,True
1067719,True
1067740,False
1067750,True
1067763,True
1067777,True
1067792,True
1067814,True
1067844,True
1067851,True
1067852,True
1067854,True
1067864,True
1067901,True
1067910,True
1067916,True
1067937,True
1067966,True
1067979,False
1067986,True
1067988,True
1067990,False
1068073,True
1068084,True
1068101,False
1068121,True
1068122,True
1068131,False
1068235,True
1068236,True
1068238,True
1068242,True
1068284,True
1068294,True
1068296,True
1068305,True
1068307,True
1068344,True
1068356,True
1068389,True
1068405,True
1068408,True
1068418,False
1068422,True
1068438,True
1068455,True
1068471,True
1068485,True
1068488,True
1068492,True
1068517,True
1068536,True
1068548,True
1068604,False
1068622,True
1068624,True
1068627,True
1068638,True
1068659,True
1068664,True
1068670,True
1068673,True
1068683,True
1068693,True
1068695,True
1068719,True
1068728,True
1068735,True
1068738,False
1068760,True
1068770,False
1068791,True
1068794,True
1068797,True
1068799,True
1068819,True
1068823,False
1068825,True
1068827,True
1068830,True
1068844,False
1068892,True
1068907,True
1068926,True
1068927,True
1068937,True
1068939,True
1068974,True
1068976,True
1068977,True
1068998,True
1069007,True
1069023,True
1069047,True
1069071,True
1069075,True
1069080,True
1069084,True
1069107,False
1069109,True
1069126,True
1069129,True
1069145,True
1069155,True
1069157,True
1069171,True
1069172,True
1069180,True
1069193,True
1069207,True
1069209,True
1069222,True
1069232,True
1069240,True
1069245,False
1069255,True
1069264,True
1069281,True
1069302,True
1069305,True
1069307,False
1069312,True
1069331,True
1069342,True
1069349,False
1069356,True
1069357,True
1069362,True
1069363,True
1069379,True
1069383,True
1069405,True
1069439,True
1069449,True
1069463,True
1069494,True
1069499,True
1069504,False
1069512,True
1069513,True
1069519,True
1069529,True
1069534,True
1069557,True
1069563,True
1069578,True
1069589,True
1069590,True
1069597,True
1069599,False
1069606,True
1069640,True
1069651,True
1069665,True
1069670,True
1069674,True
1069675,True
1069676,False
1069685,False
1069694,True
1069696,True
1069712,True
1069726,True
1069736,True
1069738,True
1069742,True
1069763,True
1069767,True
1069787,True
1069795,True
1069796,True
1069799,True
1069803,True
1069805,True
1069810,True
1069821,True
1069843,False
1069855,True
1069870,True
1069889,True
1069892,True
1069896,True
1069927,True
1069928,True
1069944,True
1069945,True
1069967,True
1069998,True
1069999,True
1070018,True
1070027,True
1070058,True
1070059,True
1070078,True
1070084,True
1070104,True
1070117,True
1070155,True
1070159,False
1070162,True
1070174,True
1070182,True
1070190,True
1070196,True
1070224,True
1070237,True
1070241,True
1070247,True
1070252,True
1070255,True
1070263,True
1070283,True
1070286,True
1070302,True
1070309,True
1070322,True
1070323,True
1070325,True
1070372,True
1070373,True
1070407,True
1070426,True
1070453,True
1070530,True
1070531,True
1070540,True
1070561,True
1070566,True
1070576,True
1070584,True
1070586,True
1070596,True
1070603,True
1070610,True
1070664,False
1070681,True
1070687,True
1070691,True
1070701,True
1070742,True
1070769,True
1070824,True
1070837,True
1070843,True
1070870,True
1070901,True
1070915,True
1070937,True
1070962,True
1070973,True
1070974,True
1070990,True
1070996,True
1071004,True
1071009,True
1071083,True
1071096,True
1071111,True
1071141,False
1071173,True
1071205,True
1071206,True
1071226,False
1071236,True
1071254,True
1071255,True
1071275,True
1071303,True
1071324,True
1071328,True
1071334,True
1071340,True
1071346,True
1071356,True
1071361,True
1071363,True
1071364,True
1071375,True
1071384,True
1071396,True
1071417,True
1071425,True
1071427,True
1071459,True
1071468,False
1071480,True
1071488,True
1071530,True
1071557,True
1071559,True
1071600,True
1071614,True
1071638,True
1071653,True
1071655,True
1071657,False
1071674,True
1071675,False
1071699,True
1071701,True
1071702,True
1071809,True
1071813,True
1071849,True
1071857,True
1071858,True
1071861,True
1071884,True
1071887,True
1071888,True
1071897,True
1071911,True
1071923,True
1071925,True
1071935,True
1071940,True
1071946,True
1071957,True
1071960,True
1072005,True
1072040,True
1072049,True
1072055,True
1072056,True
1072085,False
1072122,True
1072151,True
1072179,False
1072213,True
1072216,True
1072226,True
1072229,True
1072237,True
1072295,True
1072311,True
1072320,True
1072337,True
1072349,False
1072355,True
1072367,True
1072384,True
1072398,True
1072413,True
1072428,True
1072442,True
1072443,True
1072451,True
1072465,True
1072470,False
1072483,True
1072530,True
1072561,True
1072562,True
1072580,True
1072589,True
1072605,True
1072635,True
1072637,True
1072660,True
1072663,True
1072665,True
1072672,False
1072675,True
1072709,True
1072720,True
1072730,True
1072736,True
1072766,True
1072779,True
1072802,True
1072822,True
1072823,True
1072868,False
1072880,True
1072882,True
1072885,False
1072893,True
1072901,True
1072920,True
1072923,True
1072940,True
1072946,True
1072960,True
1072961,True
1072965,True
1072968,True
1072995,True
1073006,True
1073011,True
1073012,True
1073026,True
1073038,True
1073046,True
1073051,True
1073054,True
1073068,True
1073084,True
1073105,True
1073109,True
1073112,True
1073122,True
1073124,True
1073129,True
1073137,True
1073141,True
1073159,True
1073166,True
1073170,True
1073176,True
1073188,True
1073191,True
1073204,True
1073215,True
1073229,True
1073249,True
1073288,True
1073300,True
1073302,True
1073321,True
1073340,True
1073345,True
1073396,True
1073416,True
1073432,True
1073448,True
1073467,False
1073488,True
1073497,True
1073498,True
1073547,True
1073552,True
1073565,True
1073573,True
1073585,True
1073606,True
1073633,True
1073667,True
1073690,True
1073696,True
1073697,True
1073743,True
1073747,True
1073758,True
1073764,True
1073771,True
1073787,True
1073797,True
1073833,True
1073855,True
1073859,True
1073914,True
1073958,True
1073970,True
1073975,True
1074035,True
1074077,True
1074082,True
1074098,True
1074107,False
1074123,False
1074136,True
1074143,True
1074156,True
1074174,False
1074184,True
1074190,True
1074217,True
1074218,True
1074228,False
1074233,True
1074237,True
1074243,True
1074253,True
1074296,True
1074301,True
1074313,True
1074345,True
1074363,True
1074376,True
1074385,True
1074404,True
1074406,True
1074414,True
1074415,True
1074429,True
1074458,True
1074460,True
1074468,True
1074473,False
1074487,True
1074523,True
1074539,True
1074555,False
1074562,True
1074565,True
1074567,True
1074569,True
1074574,True
1074580,True
1074607,True
1074611,True
1074615,True
1074628,True
1074629,True
1074638,True
1074664,True
1074671,False
1074691,True
1074694,False
1074714,False
1074774,True
1074787,True
1074803,True
1074810,True
1074839,True
1074856,True
1074857,True
1074859,True
1074862,True
1074866,True
1074867,True
1074888,True
1074930,True
1074931,True
1074950,False
1074958,False
1075000,True
1075021,True
1075035,True
1075036,True
1075048,True
1075066,True
1075078,True
1075083,False
1075115,True
1075117,True
1075162,True
1075163,True
1075164,True
1075174,True
1075175,True
1075202,True
1075212,True
1075217,True
1075228,True
1075246,True
1075250,True
1075307,True
1075312,False
1075318,True
1075367,True
1075374,True
1075394,True
1075408,True
1075427,True
1075458,True
1075484,True
1075487,True
1075491,True
1075492,True
1075493,True
1075498,True
1075500,True
1075505,True
1075539,True
1075572,True
1075577,True
1075591,True
1075618,False
1075620,True
1075629,True
1075633,True
1075642,True
1075645,True
1075661,False
1075665,True
1075671,True
1075674,True
1075676,True
1075678,True
1075708,True
1075709,True
1075713,True
1075723,True
1075726,True
1075727,True
1075745,False
1075752,True
1075757,True
1075793,True
1075799,True
1075806,True
1075812,True
1075850,False
1075869,True
1075878,True
1075882,True
1075909,True
1075925,True
1075944,True
1075973,True
1075982,True
1075997,True
1075999,True
1076002,True
1076034,True
1076132,False
1076134,True
1076139,True
1076149,True
1076159,True
1076173,True
1076175,True
1076176,True
1076222,True
1076228,True
1076229,True
1076261,True
1076263,True
1076264,True
1076279,True
1076283,False
1076294,True
1076310,True
1076338,True
1076344,True
1076405,True
1076409,True
1076421,True
1076435,True
1076438,True
1076453,True
1076467,True
1076488,True
1076497,True
1076502,True
1076503,True
1076509,True
1076516,True
1076524,True
1076536,True
1076539,True
1076544,True
1076547,True
1076553,True
1076562,True
1076603,True
1076619,True
1076625,True
1076639,True
1076642,False
1076650,True
1076678,True
1076684,True
1076712,True
1076714,True
1076718,True
1076732,True
1076733,True
1076754,True
1076757,True
1076769,True
1076789,True
1076819,True
1076847,True
1076877,True
1076886,True
1076892,True
1076899,True
1076902,True
1076909,True
1076914,True
1076915,True
1076927,True
1076946,True
1076977,True
1076982,False
1076988,True
1076995,True
1077014,True
1077031,True
1077049,True
1077057,True
1077064,True
1077065,True
1077150,True
1077154,True
1077156,True
1077235,True
1077288,True
1077297,False
1077329,True
1077355,False
1077368,True
1077370,False
1077377,True
1077385,True
1077411,True
1077425,True
1077453,True
1077487,True
1077513,True
1077518,True
1077525,True
1077534,True
1077537,True
1077539,False
1077552,True
1077586,True
1077623,True
1077624,True
1077637,True
1077665,True
1077666,True
1077672,True
1077673,True
1077684,True
1077701,True
1077706,True
1077711,True
1077722,True
1077739,True
1077766,True
1077839,True
1077867,True
1077872,True
1077873,True
1077894,True
1077902,True
1077917,True
1077935,True
1077949,True
1077950,False
1077976,True
1077979,True
1077990,False
1077998,True
1077999,True
1078003,True
1078027,True
1078034,True
1078036,True
1078042,True
1078058,True
1078059,True
1078070,False
1078103,True
1078108,True
1078118,True
1078126,True
1078128,True
1078135,True
1078136,True
1078146,True
1078149,True
1078185,True
1078191,True
1078201,True
1078213,True
1078232,True
1078237,False
1078273,True
1078284,False
1078297,True
1078300,True
1078319,True
1078340,False
1078354,True
1078374,True
1078389,True
1078409,True
1078413,True
1078461,True
1078499,True
1078587,True
1078607,True
1078648,True
1078665,True
1078676,False
1078698,True
1078716,True
1078738,True
1078755,True
1078803,True
1078864,True
1078967,True
1078976,True
1079030,True
1079042,True
1079059,True
1079121,True
1079124,True
1079129,True
1079150,True
1079164,True
1079165,True
1079210,True
1079212,True
1079214,True
1079247,True
1079250,True
1079274,True
1079295,False
1079305,True
1079327,True
1079372,True
1079388,True
1079402,True
1079404,True
1079420,True
1079430,True
1079464,True
1079474,True
1079477,True
1079508,False
1079548,True
1079558,True
1079569,True
1079571,True
1079575,True
1079601,True
1079629,True
1079634,True
1079650,True
1079668,True
1079674,True
1079682,True
1079706,True
1079708,True
1079728,True
1079778,True
1079841,True
1079851,True
1079871,True
1079880,True
1079890,True
1079893,True
1079911,True
1079913,True
1079965,True
1079976,False
1080005,True
1080006,True
1080071,True
1080073,True
1080090,True
1080102,False
1080105,True
1080115,True
1080126,True
1080137,True
1080146,True
1080157,True
1080163,True
1080173,True
1080185,True
1080192,True
1080215,True
1080233,True
1080268,True
1080299,False
1080353,True
1080362,False
1080366,False
1080388,True
1080422,True
1080444,True
1080445,True
1080453,True
1080475,True
1080499,True
1080504,True
1080513,True
1080518,True
1080534,True
1080538,True
1080539,True
1080541,True
1080555,True
1080592,True
1080612,True
1080616,True
1080653,True
1080656,True
1080672,True
1080675,True
1080686,False
1080700,False
1080717,True
1080731,True
1080748,True
1080768,True
1080781,True
1080787,True
1080825,True
